Date,Currency,Maturity,SwapRate
2017-08-31,NK,10,1.86
2017-09-29,NK,10,1.95
2017-10-31,NK,10,1.922
2017-11-30,NK,10,1.8283
2017-12-29,NK,10,1.945
2018-01-31,NK,10,2.175
2018-02-28,NK,10,2.34
2018-03-30,NK,10,2.235
2018-04-30,NK,10,2.258
2018-05-31,NK,10,2.145
2018-06-29,NK,10,2.15
2018-07-31,NK,10,2.26
2018-08-31,NK,10,2.152
2018-09-28,NK,10,2.307
2018-10-31,NK,10,2.3
2018-11-30,NK,10,2.19
2018-12-31,NK,10,2.0975
2019-01-31,NK,10,2.055
2019-02-28,NK,10,2.095
2019-03-29,NK,10,1.96
2019-04-30,NK,10,2.1
2019-05-31,NK,10,1.94
2019-06-28,NK,10,1.84
2019-07-31,NK,10,1.775
2019-08-30,NK,10,1.523
2019-09-30,NK,10,1.695
2019-10-31,NK,10,1.854
2019-11-29,NK,10,1.89
2019-12-31,NK,10,2.0675
2020-01-31,NK,10,1.7175
2020-02-28,NK,10,1.525
2020-03-31,NK,10,1.033
2020-04-30,NK,10,0.87
2020-05-29,NK,10,0.795
2020-06-30,NK,10,0.9
2020-07-31,NK,10,0.845
2020-08-31,NK,10,1.075
2020-09-30,NK,10,0.886
2020-10-30,NK,10,0.963
2020-11-30,NK,10,1.113
2020-12-31,NK,10,1.285
2021-01-29,NK,10,1.38
2021-02-26,NK,10,1.8
2021-03-31,NK,10,1.85
2021-04-30,NK,10,1.785
2021-05-31,NK,10,1.783
2021-06-30,NK,10,1.665
2021-07-30,NK,10,1.49
2021-08-31,NK,10,1.5595
2021-09-30,NK,10,1.893
2021-10-29,NK,10,1.9396
2021-11-30,NK,10,1.705
2021-12-31,NK,10,1.904
2022-01-31,NK,10,2.1689
2022-02-28,NK,10,2.2839
2022-03-31,NK,10,2.755
2022-04-29,NK,10,2.952
2022-05-31,NK,10,2.94
2022-06-30,NK,10,3.268
2022-07-29,NK,10,2.955
2022-08-31,NK,10,3.556
2022-09-30,NK,10,3.5203
2022-10-31,NK,10,3.714
2022-11-30,NK,10,3.281
2022-12-30,NK,10,3.289
2010-01-29,SK,10,3.505
2010-02-26,SK,10,3.385
2010-03-31,SK,10,3.31
2010-04-30,SK,10,3.105
2010-05-31,SK,10,2.89
2010-06-30,SK,10,3.0063
2010-07-30,SK,10,3.065
2010-08-31,SK,10,2.485
2010-09-30,SK,10,2.857
2010-10-29,SK,10,3.091
2010-11-30,SK,10,3.303
2010-12-31,SK,10,3.622
2011-01-31,SK,10,3.734
2011-02-28,SK,10,3.755
2011-03-31,SK,10,3.843
2011-04-29,SK,10,3.763
2011-05-31,SK,10,3.575
2011-06-30,SK,10,3.53
2011-07-29,SK,10,3.155
2011-08-31,SK,10,2.845
2011-09-30,SK,10,2.473
2011-10-31,SK,10,2.62
2011-11-30,SK,10,2.389
2011-12-30,SK,10,2.284
2012-01-31,SK,10,2.3225
2012-02-29,SK,10,2.565
2012-03-30,SK,10,2.6425
2012-04-30,SK,10,2.525
2012-05-31,SK,10,2.0885
2012-06-29,SK,10,2.3955
2012-07-31,SK,10,2.2725
2012-08-31,SK,10,2.2325
2012-09-28,SK,10,2.1125
2012-10-31,SK,10,2.08
2012-11-30,SK,10,2.0665
2012-12-31,SK,10,2.033
2013-01-31,SK,10,2.415
2013-02-28,SK,10,2.363
2013-03-29,SK,10,2.305
2013-04-30,SK,10,2.0635
2013-05-31,SK,10,2.3575
2013-06-28,SK,10,2.7295
2013-07-31,SK,10,2.6595
2013-08-30,SK,10,2.8855
2013-09-30,SK,10,2.7985
2013-10-31,SK,10,2.6685
2013-11-29,SK,10,2.623
2013-12-31,SK,10,2.8725
2014-01-31,SK,10,2.5985
2014-02-28,SK,10,2.5795
2014-03-31,SK,10,2.4725
2014-04-30,SK,10,2.3175
2014-05-30,SK,10,2.16
2014-06-30,SK,10,2.0675
2014-07-31,SK,10,1.9175
2014-08-29,SK,10,1.638
2014-09-30,SK,10,1.7475
2014-10-31,SK,10,1.4875
2014-11-28,SK,10,1.328
2014-12-31,SK,10,1.2635
2015-01-30,SK,10,0.953
2015-02-27,SK,10,1.135
2015-03-31,SK,10,0.9725
2015-04-30,SK,10,1.048
2015-05-29,SK,10,1.244
2015-06-30,SK,10,1.608
2015-07-31,SK,10,1.361
2015-08-31,SK,10,1.3445
2015-09-30,SK,10,1.3575
2015-10-30,SK,10,1.3325
2015-11-30,SK,10,1.3425
2015-12-31,SK,10,1.633
2016-01-29,SK,10,1.2675
2016-02-29,SK,10,1.0855
2016-03-31,SK,10,1.138
2016-04-29,SK,10,1.24
2016-05-31,SK,10,1.115
2016-06-30,SK,10,0.7365
2016-07-29,SK,10,0.637
2016-08-31,SK,10,0.6055
2016-09-30,SK,10,0.628
2016-10-31,SK,10,0.7915
2016-11-30,SK,10,1.0585
2016-12-30,SK,10,1.097
2017-01-31,SK,10,1.275
2017-02-28,SK,10,1.0665
2017-03-31,SK,10,1.1115
2017-04-28,SK,10,1.0905
2017-05-31,SK,10,1.0255
2017-06-30,SK,10,1.233
2017-07-31,SK,10,1.2975
2017-08-31,SK,10,1.1565
2017-09-29,SK,10,1.263
2017-10-31,SK,10,1.16
2017-11-30,SK,10,1.118
2017-12-29,SK,10,1.2025
2018-01-31,SK,10,1.3995
2018-02-28,SK,10,1.3175
2018-03-30,SK,10,1.2125
2018-04-30,SK,10,1.253
2018-05-31,SK,10,1.157
2018-06-29,SK,10,1.1205
2018-07-31,SK,10,1.2205
2018-08-31,SK,10,1.127
2018-09-28,SK,10,1.2595
2018-10-31,SK,10,1.253
2018-11-30,SK,10,1.1407
2018-12-31,SK,10,1.1275
2019-01-31,SK,10,1.003
2019-02-28,SK,10,1.013
2019-03-29,SK,10,0.8345
2019-04-30,SK,10,0.8505
2019-05-31,SK,10,0.6854
2019-06-28,SK,10,0.5425
2019-07-31,SK,10,0.37
2019-08-30,SK,10,0.157
2019-09-30,SK,10,0.252
2019-10-31,SK,10,0.4375
2019-11-29,SK,10,0.5645
2019-12-31,SK,10,0.69
2020-01-31,SK,10,0.4344
2020-02-28,SK,10,0.269
2020-03-31,SK,10,0.406
2020-04-30,SK,10,0.3159
2020-05-29,SK,10,0.3689
2020-06-30,SK,10,0.3194
2020-07-31,SK,10,0.3125
2020-08-31,SK,10,0.4011
2020-09-30,SK,10,0.3011
2020-10-30,SK,10,0.2954
2020-11-30,SK,10,0.343
2020-12-31,SK,10,0.385
2021-01-29,SK,10,0.4345
2021-02-26,SK,10,0.8115
2021-03-31,SK,10,0.7885
2021-04-30,SK,10,0.815
2021-05-31,SK,10,0.84
2021-06-30,SK,10,0.7594
2021-07-30,SK,10,0.5529
2021-08-31,SK,10,0.6258
2021-09-30,SK,10,0.895
2021-10-29,SK,10,1.031
2021-11-30,SK,10,0.8435
2021-12-31,SK,10,0.965
2022-01-31,SK,10,1.154
2022-02-28,SK,10,1.417
2022-03-31,SK,10,1.895
2022-04-29,SK,10,2.3645
2022-05-31,SK,10,2.535
2022-06-30,SK,10,2.7845
2022-07-29,SK,10,2.303
2022-08-31,SK,10,2.7975
2022-09-30,SK,10,3.158
2022-10-31,SK,10,3.092
2022-11-30,SK,10,2.717
2022-12-30,SK,10,3.1205
2010-01-29,US,10,3.709
2010-02-26,US,10,3.7015
2010-03-31,US,10,3.82
2010-04-30,US,10,3.659
2010-05-31,US,10,3.385
2010-06-30,US,10,3.0009
2010-07-30,US,10,2.894
2010-08-31,US,10,2.483
2010-09-30,US,10,2.574
2010-10-29,US,10,2.683
2010-11-30,US,10,2.961
2010-12-31,US,10,3.3795
2011-01-31,US,10,3.4716
2011-02-28,US,10,3.5408
2011-03-31,US,10,3.574
2011-04-29,US,10,3.366
2011-05-31,US,10,3.1615
2011-06-30,US,10,3.279
2011-07-29,US,10,2.925
2011-08-31,US,10,2.402
2011-09-30,US,10,2.108
2011-10-31,US,10,2.283
2011-11-30,US,10,2.217
2011-12-30,US,10,2.036
2012-01-31,US,10,1.9155
2012-02-29,US,10,2.0615
2012-03-30,US,10,2.287
2012-04-30,US,10,2.0395
2012-05-31,US,10,1.7385
2012-06-29,US,10,1.7745
2012-07-31,US,10,1.589
2012-08-31,US,10,1.6595
2012-09-28,US,10,1.704
2012-10-31,US,10,1.738
2012-11-30,US,10,1.6648
2012-12-31,US,10,1.816
2013-01-31,US,10,2.063
2013-02-28,US,10,1.9665
2013-03-29,US,10,2.007
2013-04-30,US,10,1.848
2013-05-31,US,10,2.305
2013-06-28,US,10,2.697
2013-07-31,US,10,2.7705
2013-08-30,US,10,2.981
2013-09-30,US,10,2.764
2013-10-31,US,10,2.7
2013-11-29,US,10,2.832
2013-12-31,US,10,3.0975
2014-01-31,US,10,2.7855
2014-02-28,US,10,2.761
2014-03-31,US,10,2.8415
2014-04-30,US,10,2.754
2014-05-30,US,10,2.5875
2014-06-30,US,10,2.631
2014-07-31,US,10,2.6978
2014-08-29,US,10,2.497
2014-09-30,US,10,2.64
2014-10-31,US,10,2.481
2014-11-28,US,10,2.3
2014-12-31,US,10,2.285
2015-01-30,US,10,1.7873
2015-02-27,US,10,2.12
2015-03-31,US,10,2.0245
2015-04-30,US,10,2.123
2015-05-29,US,10,2.2145
2015-06-30,US,10,2.464
2015-07-31,US,10,2.2665
2015-08-31,US,10,2.2737
2015-09-30,US,10,2.0027
2015-10-30,US,10,2.0615
2015-11-30,US,10,2.067
2015-12-31,US,10,2.185
2016-01-29,US,10,1.7955
2016-02-29,US,10,1.5747
2016-03-31,US,10,1.638
2016-04-29,US,10,1.716
2016-05-31,US,10,1.703
2016-06-30,US,10,1.365
2016-07-29,US,10,1.352
2016-08-31,US,10,1.4472
2016-09-30,US,10,1.4558
2016-10-31,US,10,1.684
2016-11-30,US,10,2.2143
2016-12-30,US,10,2.3367
2017-01-31,US,10,2.364
2017-02-28,US,10,2.3738
2017-03-31,US,10,2.3837
2017-04-28,US,10,2.2543
2017-05-31,US,10,2.146
2017-06-30,US,10,2.2805
2017-07-31,US,10,2.2485
2017-08-31,US,10,2.066
2017-09-29,US,10,2.2902
2017-10-31,US,10,2.3512
2017-11-30,US,10,2.4053
2017-12-29,US,10,2.397
2018-01-31,US,10,2.7347
2018-02-28,US,10,2.8775
2018-03-30,US,10,2.7765
2018-04-30,US,10,2.9865
2018-05-31,US,10,2.9121
2018-06-29,US,10,2.9347
2018-07-31,US,10,3.0279
2018-08-31,US,10,2.9305
2018-09-28,US,10,3.1203
2018-10-31,US,10,3.2101
2018-11-30,US,10,3.036
2018-12-31,US,10,2.7085
2019-01-31,US,10,2.6582
2019-02-28,US,10,2.7275
2019-03-29,US,10,2.4085
2019-04-30,US,10,2.4897
2019-05-31,US,10,2.0833
2019-06-28,US,10,1.964
2019-07-31,US,10,1.9455
2019-08-30,US,10,1.3817
2019-09-30,US,10,1.5638
2019-10-31,US,10,1.602
2019-11-29,US,10,1.7006
2019-12-31,US,10,1.895
2020-01-31,US,10,1.4525
2020-02-28,US,10,1.1175
2020-03-31,US,10,0.7161
2020-04-30,US,10,0.6452
2020-05-29,US,10,0.6506
2020-06-30,US,10,0.639
2020-07-31,US,10,0.5214
2020-08-31,US,10,0.7097
2020-09-30,US,10,0.7098
2020-10-30,US,10,0.895
2020-11-30,US,10,0.8442
2020-12-31,US,10,0.9253
2021-01-29,US,10,1.1094
2021-02-26,US,10,1.47
2021-03-31,US,10,1.7817
2021-04-30,US,10,1.629
2021-05-31,US,10,1.566
2021-06-30,US,10,1.4426
2021-07-30,US,10,1.2512
2021-08-31,US,10,1.3254
2021-09-30,US,10,1.5075
2021-10-29,US,10,1.562
2021-11-30,US,10,1.522
2021-12-31,US,10,1.581
2022-01-31,US,10,1.8438
2022-02-28,US,10,1.9162
2022-03-31,US,10,2.4065
2022-04-29,US,10,3.0237
2022-05-31,US,10,2.93
2022-06-30,US,10,3.0938
2022-07-29,US,10,2.7256
2022-08-31,US,10,3.2804
2022-09-30,US,10,3.877
2022-10-31,US,10,4.0918
2022-11-30,US,10,3.5663
2022-12-30,US,10,3.8375
2010-01-29,AD,15,6.0625
2010-02-26,AD,15,6.075
2010-03-31,AD,15,6.24
2010-04-30,AD,15,6.205
2010-05-31,AD,15,5.9375
2010-06-30,AD,15,5.67
2010-07-30,AD,15,5.691
2010-08-31,AD,15,5.28625
2010-09-30,AD,15,5.59
2010-10-29,AD,15,5.7475
2010-11-30,AD,15,6.01875
2010-12-31,AD,15,6.1525
2011-01-31,AD,15,6.1
2011-02-28,AD,15,6.1295
2011-03-31,AD,15,6.1015
2011-04-29,AD,15,6.055
2011-05-31,AD,15,5.855
2011-06-30,AD,15,5.985
2011-07-29,AD,15,5.7
2011-08-31,AD,15,5.3575
2011-09-30,AD,15,5.0075
2011-10-31,AD,15,5.265
2011-11-30,AD,15,4.973
2011-12-30,AD,15,4.7605
2012-01-31,AD,15,4.7625
2012-02-29,AD,15,5.0075
2012-03-30,AD,15,4.9515
2012-04-30,AD,15,4.6625
2012-05-31,AD,15,4.0175
2012-06-29,AD,15,4.1825
2012-07-31,AD,15,4.03
2012-08-31,AD,15,4.025
2012-09-28,AD,15,3.915
2012-10-31,AD,15,3.985
2012-11-30,AD,15,4.045
2012-12-31,AD,15,4.125
2013-01-31,AD,15,4.3325
2013-02-28,AD,15,4.295
2013-03-29,AD,15,4.3275
2013-04-30,AD,15,4.0675
2013-05-31,AD,15,4.3025
2013-06-28,AD,15,4.608
2013-07-31,AD,15,4.43
2013-08-30,AD,15,4.7125
2013-09-30,AD,15,4.645
2013-10-31,AD,15,4.77
2013-11-29,AD,15,4.925
2013-12-31,AD,15,4.9325
2014-01-31,AD,15,4.745
2014-02-28,AD,15,4.735
2014-03-31,AD,15,4.74
2014-04-30,AD,15,4.5225
2014-05-30,AD,15,4.3225
2014-06-30,AD,15,4.23
2014-07-31,AD,15,4.17
2014-08-29,AD,15,3.95
2014-09-30,AD,15,4.1225
2014-10-31,AD,15,4.005
2014-11-28,AD,15,3.7575
2014-12-31,AD,15,3.435
2015-01-30,AD,15,2.9375
2015-02-27,AD,15,3.0525
2015-03-31,AD,15,2.91
2015-04-30,AD,15,3.1825
2015-05-29,AD,15,3.3
2015-06-30,AD,15,3.63875
2015-07-31,AD,15,3.3475
2015-08-31,AD,15,3.3175
2015-09-30,AD,15,3.1225
2015-10-30,AD,15,3.17875
2015-11-30,AD,15,3.235
2015-12-31,AD,15,3.3463
2016-01-29,AD,15,3.0025
2016-02-29,AD,15,2.75
2016-03-31,AD,15,2.844
2016-04-29,AD,15,2.85
2016-05-31,AD,15,2.625
2016-06-30,AD,15,2.33625
2016-07-29,AD,15,2.22
2016-08-31,AD,15,2.2125
2016-09-30,AD,15,2.342
2016-10-31,AD,15,2.635
2016-11-30,AD,15,3.115
2016-12-30,AD,15,3.2175
2017-01-31,AD,15,3.2005
2017-02-28,AD,15,3.266
2017-03-31,AD,15,3.21125
2017-04-28,AD,15,3.09625
2017-05-31,AD,15,2.91375
2017-06-30,AD,15,3.14375
2017-07-31,AD,15,3.1225
2017-08-31,AD,15,3.04
2017-09-29,AD,15,3.2225
2017-10-31,AD,15,3.09
2017-11-30,AD,15,2.95125
2017-12-29,AD,15,3.001
2018-01-31,AD,15,3.18125
2018-02-28,AD,15,3.1425
2018-03-30,AD,15,2.99375
2018-04-30,AD,15,3.1075
2018-05-31,AD,15,3.06
2018-06-29,AD,15,3.005
2018-07-31,AD,15,3.0175
2018-08-31,AD,15,2.86625
2018-09-28,AD,15,3.0325
2018-10-31,AD,15,2.98875
2018-11-30,AD,15,2.967
2018-12-31,AD,15,2.735
2019-01-31,AD,15,2.63375
2019-02-28,AD,15,2.60625
2019-03-29,AD,15,2.2475
2019-04-30,AD,15,2.285
2019-05-31,AD,15,1.98375
2019-06-28,AD,15,1.82
2019-07-31,AD,15,1.6475
2019-08-30,AD,15,1.30125
2019-09-30,AD,15,1.38625
2019-10-31,AD,15,1.49375
2019-11-29,AD,15,1.43125
2019-12-31,AD,15,1.7675
2020-01-31,AD,15,1.3025
2020-02-28,AD,15,1.085
2020-03-31,AD,15,1.00875
2020-04-30,AD,15,1.1325
2020-05-29,AD,15,1.0945
2020-06-30,AD,15,1.105
2020-07-31,AD,15,1.005
2020-08-31,AD,15,1.1625
2020-09-30,AD,15,1.05375
2020-10-30,AD,15,1.085
2020-11-30,AD,15,1.24875
2020-12-31,AD,15,1.325
2021-01-29,AD,15,1.5163
2021-02-26,AD,15,2.15375
2021-03-31,AD,15,2.24625
2021-04-30,AD,15,2.145
2021-05-31,AD,15,2.09125
2021-06-30,AD,15,1.89125
2021-07-30,AD,15,1.59125
2021-08-31,AD,15,1.62625
2021-09-30,AD,15,1.9085
2021-10-29,AD,15,2.3125
2021-11-30,AD,15,2.175
2021-12-31,AD,15,2.1175
2022-01-31,AD,15,2.27125
2022-02-28,AD,15,2.4915
2022-03-31,AD,15,3.13025
2022-04-29,AD,15,3.64375
2022-05-31,AD,15,3.7663
2022-06-30,AD,15,4.11875
2022-07-29,AD,15,3.614
2022-08-31,AD,15,4.20125
2022-09-30,AD,15,4.48375
2022-10-31,AD,15,4.6687
2022-11-30,AD,15,4.16248
2022-12-30,AD,15,4.6237
2010-01-29,CD,15,4.18
2010-02-26,CD,15,4.174
2010-03-31,CD,15,4.209
2010-04-30,CD,15,4.2927
2010-05-31,CD,15,4.1085
2010-06-30,CD,15,3.966
2010-07-30,CD,15,3.9025
2010-08-31,CD,15,3.4795
2010-09-30,CD,15,3.39
2010-10-29,CD,15,3.4945
2010-11-30,CD,15,3.719
2010-12-31,CD,15,3.85
2011-01-31,CD,15,4.0162
2011-02-28,CD,15,4.074
2011-03-31,CD,15,4.1982
2011-04-29,CD,15,4.0395
2011-05-31,CD,15,3.8117
2011-06-30,CD,15,3.899
2011-07-29,CD,15,3.577
2011-08-31,CD,15,3.2005
2011-09-30,CD,15,2.934
2011-10-31,CD,15,3.121
2011-11-30,CD,15,2.817
2011-12-30,CD,15,2.663
2012-01-31,CD,15,2.6418
2012-02-29,CD,15,2.865
2012-03-30,CD,15,2.994
2012-04-30,CD,15,2.9522
2012-05-31,CD,15,2.4269
2012-06-29,CD,15,2.5997
2012-07-31,CD,15,2.5272
2012-08-31,CD,15,2.5345
2012-09-28,CD,15,2.5195
2012-10-31,CD,15,2.5943
2012-11-30,CD,15,2.524
2012-12-31,CD,15,2.6224
2013-01-31,CD,15,2.823
2013-02-28,CD,15,2.728
2013-03-29,CD,15,2.739
2013-04-30,CD,15,2.5707
2013-05-31,CD,15,2.9225
2013-06-28,CD,15,3.314
2013-07-31,CD,15,3.34
2013-08-30,CD,15,3.4923
2013-09-30,CD,15,3.4728
2013-10-31,CD,15,3.371
2013-11-29,CD,15,3.438
2013-12-31,CD,15,3.6425
2014-01-31,CD,15,3.262
2014-02-28,CD,15,3.237
2014-03-31,CD,15,3.272
2014-04-30,CD,15,3.2081
2014-05-30,CD,15,3.0584
2014-06-30,CD,15,3.0795
2014-07-31,CD,15,2.996
2014-08-29,CD,15,2.8461
2014-09-30,CD,15,2.9649
2014-10-31,CD,15,2.873
2014-11-28,CD,15,2.698
2014-12-31,CD,15,2.6151
2015-01-30,CD,15,2.0094
2015-02-27,CD,15,2.1425
2015-03-31,CD,15,2.211
2015-04-30,CD,15,2.4052
2015-05-29,CD,15,2.439
2015-06-30,CD,15,2.595
2015-07-31,CD,15,2.3767
2015-08-31,CD,15,2.3996
2015-09-30,CD,15,2.2695
2015-10-30,CD,15,2.3428
2015-11-30,CD,15,2.3015
2015-12-31,CD,15,2.3164
2016-01-29,CD,15,2.0322
2016-02-29,CD,15,1.7501
2016-03-31,CD,15,1.887
2016-04-29,CD,15,2.0933
2016-05-31,CD,15,1.9377
2016-06-30,CD,15,1.6474
2016-07-29,CD,15,1.5862
2016-08-31,CD,15,1.527
2016-09-30,CD,15,1.5372
2016-10-31,CD,15,1.774
2016-11-30,CD,15,2.142
2016-12-30,CD,15,2.259
2017-01-31,CD,15,2.33
2017-02-28,CD,15,2.215
2017-03-31,CD,15,2.244
2017-04-28,CD,15,2.121
2017-05-31,CD,15,2.0661
2017-06-30,CD,15,2.36
2017-07-31,CD,15,2.5665
2017-08-31,CD,15,2.3909
2017-09-29,CD,15,2.577
2017-10-31,CD,15,2.497
2017-11-30,CD,15,2.43
2017-12-29,CD,15,2.5392
2018-01-31,CD,15,2.75
2018-02-28,CD,15,2.713
2018-03-30,CD,15,2.598
2018-04-30,CD,15,2.7758
2018-05-31,CD,15,2.691
2018-06-29,CD,15,2.6485
2018-07-31,CD,15,2.794
2018-08-31,CD,15,2.713
2018-09-28,CD,15,2.9015
2018-10-31,CD,15,3.005
2018-11-30,CD,15,2.847
2018-12-31,CD,15,2.6167
2019-01-31,CD,15,2.5515
2019-02-28,CD,15,2.5917
2019-03-29,CD,15,2.2563
2019-04-30,CD,15,2.3638
2019-05-31,CD,15,2.129
2019-06-28,CD,15,2.0187
2019-07-31,CD,15,2.043
2019-08-30,CD,15,1.708
2019-09-30,CD,15,1.8487
2019-10-31,CD,15,1.966
2019-11-29,CD,15,2.017
2019-12-31,CD,15,2.284
2020-01-31,CD,15,1.8535
2020-02-28,CD,15,1.6535
2020-03-31,CD,15,1.2998
2020-04-30,CD,15,1.2385
2020-05-29,CD,15,1.2181
2020-06-30,CD,15,1.2408
2020-07-31,CD,15,1.151
2020-08-31,CD,15,1.3386
2020-09-30,CD,15,1.304
2020-10-30,CD,15,1.4255
2020-11-30,CD,15,1.4532
2020-12-31,CD,15,1.4957
2021-01-29,CD,15,1.706
2021-02-26,CD,15,2.12
2021-03-31,CD,15,2.407
2021-04-30,CD,15,2.3027
2021-05-31,CD,15,2.2205
2021-06-30,CD,15,2.0983
2021-07-30,CD,15,1.9236
2021-08-31,CD,15,1.9489
2021-09-30,CD,15,2.2106
2021-10-29,CD,15,2.3635
2021-11-30,CD,15,2.1585
2021-12-31,CD,15,2.102
2022-01-31,CD,15,2.447
2022-02-28,CD,15,2.531
2022-03-31,CD,15,3.003
2022-04-29,CD,15,3.463
2022-05-31,CD,15,3.471
2022-06-30,CD,15,3.781
2022-07-29,CD,15,3.285
2022-08-31,CD,15,3.727
2022-09-30,CD,15,3.782
2022-10-31,CD,15,3.866
2022-11-30,CD,15,3.53
2022-12-30,CD,15,3.891
2010-01-29,DK,15,3.985
2010-02-26,DK,15,3.935
2010-03-31,DK,15,3.8825
2010-04-30,DK,15,3.7775
2010-05-31,DK,15,3.439
2010-06-30,DK,15,3.385
2010-07-30,DK,15,3.486
2010-08-31,DK,15,2.74
2010-09-30,DK,15,3.038
2010-10-29,DK,15,3.255
2010-11-30,DK,15,3.541
2010-12-31,DK,15,3.804
2011-01-31,DK,15,3.918
2011-02-28,DK,15,3.877
2011-03-31,DK,15,4.076
2011-04-29,DK,15,3.991
2011-05-31,DK,15,3.8
2011-06-30,DK,15,3.905
2011-07-29,DK,15,3.6225
2011-08-31,DK,15,3.359
2011-09-30,DK,15,2.803
2011-10-31,DK,15,2.94
2011-11-30,DK,15,2.84
2011-12-30,DK,15,2.515
2012-01-31,DK,15,2.535
2012-02-29,DK,15,2.6325
2012-03-30,DK,15,2.685
2012-04-30,DK,15,2.6247
2012-05-31,DK,15,1.8725
2012-06-29,DK,15,2.298
2012-07-31,DK,15,2.14
2012-08-31,DK,15,2.1275
2012-09-28,DK,15,2.246
2012-10-31,DK,15,2.294
2012-11-30,DK,15,2.169
2012-12-31,DK,15,2.09
2013-01-31,DK,15,2.4075
2013-02-28,DK,15,2.317
2013-03-29,DK,15,2.212
2013-04-30,DK,15,2.016
2013-05-31,DK,15,2.298
2013-06-28,DK,15,2.558
2013-07-31,DK,15,2.567
2013-08-30,DK,15,2.8275
2013-09-30,DK,15,2.7275
2013-10-31,DK,15,2.617
2013-11-29,DK,15,2.63
2013-12-31,DK,15,2.805
2014-01-31,DK,15,2.585
2014-02-28,DK,15,2.546
2014-03-31,DK,15,2.493
2014-04-30,DK,15,2.403
2014-05-30,DK,15,2.28
2014-06-30,DK,15,2.207
2014-07-31,DK,15,2.122
2014-08-29,DK,15,1.805
2014-09-30,DK,15,1.897
2014-10-31,DK,15,1.785
2014-11-28,DK,15,1.595
2014-12-31,DK,15,1.4503
2015-01-30,DK,15,1.12
2015-02-27,DK,15,1.09
2015-03-31,DK,15,0.9726
2015-04-30,DK,15,1.129
2015-05-29,DK,15,1.415
2015-06-30,DK,15,1.836
2015-07-31,DK,15,1.653
2015-08-31,DK,15,1.772
2015-09-30,DK,15,1.665
2015-10-30,DK,15,1.6222
2015-11-30,DK,15,1.5675
2015-12-31,DK,15,1.717
2016-01-29,DK,15,1.41
2016-02-29,DK,15,1.1875
2016-03-31,DK,15,1.23
2016-04-29,DK,15,1.3988
2016-05-31,DK,15,1.2425
2016-06-30,DK,15,0.9663
2016-07-29,DK,15,0.875
2016-08-31,DK,15,0.867
2016-09-30,DK,15,0.8705
2016-10-31,DK,15,1.095
2016-11-30,DK,15,1.296
2016-12-30,DK,15,1.29
2017-01-31,DK,15,1.48
2017-02-28,DK,15,1.2995
2017-03-31,DK,15,1.3978
2017-04-28,DK,15,1.42
2017-05-31,DK,15,1.425
2017-06-30,DK,15,1.518
2017-07-31,DK,15,1.5784
2017-08-31,DK,15,1.4
2017-09-29,DK,15,1.5075
2017-10-31,DK,15,1.4404
2017-11-30,DK,15,1.3925
2017-12-29,DK,15,1.4175
2018-01-31,DK,15,1.525
2018-02-28,DK,15,1.593
2018-03-30,DK,15,1.4679
2018-04-30,DK,15,1.501
2018-05-31,DK,15,1.3961
2018-06-29,DK,15,1.3749
2018-07-31,DK,15,1.4215
2018-08-31,DK,15,1.3569
2018-09-28,DK,15,1.4461
2018-10-31,DK,15,1.4262
2018-11-30,DK,15,1.3687
2018-12-31,DK,15,1.3155
2019-01-31,DK,15,1.1504
2019-02-28,DK,15,1.1695
2019-03-29,DK,15,0.9212
2019-04-30,DK,15,0.9641
2019-05-31,DK,15,0.7932
2019-06-28,DK,15,0.5637
2019-07-31,DK,15,0.4124
2019-08-30,DK,15,0.0189
2019-09-30,DK,15,0.1569
2019-10-31,DK,15,0.351
2019-11-29,DK,15,0.3885
2019-12-31,DK,15,0.5638
2020-01-31,DK,15,0.2702
2020-02-28,DK,15,0.1256
2020-03-31,DK,15,0.3874
2020-04-30,DK,15,0.179
2020-05-29,DK,15,0.2008
2020-06-30,DK,15,0.1795
2020-07-31,DK,15,0.1233
2020-08-31,DK,15,0.2486
2020-09-30,DK,15,0.1374
2020-10-30,DK,15,0.1022
2020-11-30,DK,15,0.1242
2020-12-31,DK,15,0.1263
2021-01-29,DK,15,0.2358
2021-02-26,DK,15,0.5058
2021-03-31,DK,15,0.5775
2021-04-30,DK,15,0.672
2021-05-31,DK,15,0.6714
2021-06-30,DK,15,0.6413
2021-07-30,DK,15,0.4576
2021-08-31,DK,15,0.4811
2021-09-30,DK,15,0.6653
2021-10-29,DK,15,0.6636
2021-11-30,DK,15,0.5324
2021-12-31,DK,15,0.6948
2022-01-31,DK,15,0.7982
2022-02-28,DK,15,1.203
2022-03-31,DK,15,1.5272
2022-04-29,DK,15,2.0514
2022-05-31,DK,15,2.2736
2022-06-30,DK,15,2.6595
2022-07-29,DK,15,2.077
2022-08-31,DK,15,2.7355
2022-09-30,DK,15,3.345
2022-10-31,DK,15,3.236
2022-11-30,DK,15,2.785
2022-12-30,DK,15,3.2492
2010-01-29,EU,15,3.773
2010-02-26,EU,15,3.721
2010-03-31,EU,15,3.665
2010-04-30,EU,15,3.5675
2010-05-31,EU,15,3.281
2010-06-30,EU,15,3.252
2010-07-30,EU,15,3.334
2010-08-31,EU,15,2.6025
2010-09-30,EU,15,2.88
2010-10-29,EU,15,3.0925
2010-11-30,EU,15,3.388
2010-12-31,EU,15,3.64
